name	age	party	constituency	pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	The Deputy cannot have that. Is Deputy Boyd Barrett saying we should put all 8,000 social housing residences on one site?	spk_152
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	He does not believe that.	spk_154
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Social and affordable housing is different to social housing.	spk_156
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Is Deputy Boyd Barrett suggesting that 8,000 social houses should be put together on one site in Dún Laoghaire or anywhere else?	spk_158
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Deputy Boyd Barrett knows that is not the way it should be, and that one needs a mix of housing types spanning social, affordable, private and so on. There are more development sites for social housing in Dún Laoghaire than the Cherrywood site.	spk_160
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I think the essence of the Deputy's question is whether we can change the balance of the extent of social housing on the site.	spk_163
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I assume the Cherrywood development has already been designed and agreed to achieve a mix of 8,000 residences of various types in an area where there is a massive demand and there has been a lack of supply of housing for some time.	spk_165
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	The mix of social housing was not decided by the Government. Deputy Boyd Barrett wants more social housing but others might want less and some might want 100%.	spk_167
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I will bring Deputy Boyd Barrett's query to the attention of the Minister for Housing, Planning, Community and Local Government.	spk_169
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Not at all.	spk_171
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I think Deputy Martin has some experience of that himself. It is always difficult to get PPPs that work effectively and that can be streamlined to a point where they deliver well. The bundles of secondary schools, of which the Deputy had some experience himself in his time as Minister, have evolved to a very presentable, effective way of delivering high-class building in a short time. As far as I am aware, they have all been under budget and on time. Some of the schools I have been in are enormous and provide every conceivable facility for people to do their job. The role of the committee is to drive the development and the delivery of key infrastructure and associated policy, including the role of NewERA in support of sustainable economic development, job creation and better quality of life. It plays a role in overseeing Ireland's transition to a low-carbon economy, including co-ordination of international negotiations, obligations on energy and climate change and provides oversight of relevant commitments in A Programme for a Partnership Government. As I indicated previously, there is a €42 billion programme involving 45,000 construction jobs. I was talking to some of the developers and operators recently and I was informed that construction on the Gort to Tuam motorway scheme and the New Ross bypass are under way. I think the Gort to Tuam motorway is ahead of time and will make a major impact.	spk_173
